index,captured_at,device_id,sample_slot,scd40_temp,scd40_hum,sen55_temp,sen55_hum,scd40_offset_valid,scd40_offset,scd40_offset_raw,sen55_offset_valid,sen55_offset,sen55_offset_raw
1,2026-05-22T23:23:38.888044+00:00,ecosensor01,42,32.75,33.74,33.24,30.03,True,4.0,1498,True,0.0,0
2,2026-05-22T23:23:43.959615+00:00,ecosensor01,43,32.75,33.72,33.23,30.06,True,4.0,1498,True,0.0,0
3,2026-05-22T23:23:49.297018+00:00,ecosensor01,44,32.76,33.79,33.23,30.07,True,4.0,1498,True,0.0,0
4,2026-05-22T23:23:55.253660+00:00,ecosensor01,45,32.78,33.67,33.22,30.08,True,4.0,1498,True,0.0,0
5,2026-05-22T23:24:00.789461+00:00,ecosensor01,46,32.79,33.68,33.22,30.06,True,4.0,1498,True,0.0,0
6,2026-05-22T23:24:06.247393+00:00,ecosensor01,47,32.8,33.61,33.22,30.05,True,4.0,1498,True,0.0,0
7,2026-05-22T23:24:11.703365+00:00,ecosensor01,48,32.84,33.6,33.22,30.03,True,4.0,1498,True,0.0,0
8,2026-05-22T23:24:17.240338+00:00,ecosensor01,49,32.82,33.62,33.22,30.04,True,4.0,1498,True,0.0,0
9,2026-05-22T23:24:35.245102+00:00,ecosensor01,52,32.85,33.48,33.22,30.07,True,4.0,1498,True,0.0,0
10,2026-05-22T23:24:46.713643+00:00,ecosensor01,54,32.88,33.48,33.22,30.07,True,4.0,1498,True,0.0,0
11,2026-05-22T23:24:57.925640+00:00,ecosensor01,56,32.87,33.38,33.22,30.1,True,4.0,1498,True,0.0,0
12,2026-05-22T23:25:03.410243+00:00,ecosensor01,57,32.9,33.35,33.22,30.1,True,4.0,1498,True,0.0,0
13,2026-05-22T23:25:08.937058+00:00,ecosensor01,58,32.87,33.39,33.22,30.18,True,4.0,1498,True,0.0,0
14,2026-05-22T23:25:14.387342+00:00,ecosensor01,59,32.9,33.33,33.22,30.19,True,4.0,1498,True,0.0,0
15,2026-05-22T23:25:20.217911+00:00,ecosensor01,60,32.91,33.35,33.22,30.16,True,4.0,1498,True,0.0,0
